g01595	1	1
g01171	1	2
g00372	1	3
g00954	1	4
g00768	1	5
g00378	1	6
g01283	1	7
g00261	1	8
g00720	1	9
g01026	1	10
g00443	1	11
g00234	1	12
g01091	1	13
g00240	1	14
g00707	1	15
g00262	1	16
g00709	1	17
g00311	1	18
g01531	1	19
g00500	1	20
g01319	1	21
g00577	1	22
g01285	1	23
g00786	1	24
g00151	1	25
g01383	1	26
g01544	1	27
g00715	1	28
g01013	1	29
g00412	1	30
g00471	1	31
g00684	1	32
g00290	1	33
g00355	1	34
g00658	1	35
g00007	1	36
g00614	1	37
g00047	1	38
g00001	1	39
g01367	1	40
g01480	1	41
g01176	1	42
g00203	1	43
g01470	1	44
g01607	1	45
g01417	1	46
g01499	1	47
g01485	1	48
g00961	1	49
g00414	1	50
g00940	1	51
g01307	1	52
g00738	1	53
g00528	1	54
g00890	1	55
g01113	1	56
g01021	1	57
g01095	1	58
g01328	1	59
g01050	1	60
g00922	1	61
g01076	1	62
g00983	1	63
g00602	1	64
g00855	1	65
g00002	1	66
g00376	1	67
g01186	1	68
g00077	1	69
g00170	1	70
g00718	1	71
g00725	1	72
g01306	1	73
g01133	1	74
g01333	1	75
g00891	1	76
g01474	1	77
g00610	1	78
g00572	1	79
g01599	1	80
g01649	1	81
g00440	1	82
g00522	1	83
g01399	1	84
g01028	1	85
g00618	1	86
g01360	1	87
g01453	1	88
g00105	1	89
g00337	1	90
g00171	1	91
g00988	1	92
g01123	1	93
g01452	1	94
g00793	1	95
g00759	1	96
g01445	1	97
g00094	1	98
g00526	1	99
g00444	1	100
g01056	1	101
g01413	1	102
g01079	1	103
g01371	1	104
g00182	1	105
g01348	1	106
g01315	1	107
g01011	1	108
g01373	1	109
g00295	1	110
g00712	1	111
g00273	1	112
g00473	1	113
g01366	1	114
g00667	1	115
g01230	1	116
g00749	1	117
g00044	1	118
g01384	1	119
g00497	1	120
g01004	1	121
g00390	1	122
g00841	1	123
g01131	1	124
g00469	1	125
g01559	1	126
g00442	1	127
g00565	1	128
g01271	1	129
g00877	1	130
g00090	1	131
g01564	1	132
g01662	1	133
g01694	1	134
g01663	1	135
g01613	1	136
g00676	1	137
g00783	1	138
g01519	1	139
g00035	1	140
g00934	1	141
g00109	1	142
g01389	1	143
g00641	1	144
g00316	1	145
g00847	1	146
g00640	1	147
g00845	1	148
g01475	1	149
g00380	1	150
g00567	1	151
g00389	1	152
g01150	1	153
g00307	1	154
g01012	1	155
g01545	1	156
g00984	1	157
g00608	1	158
g00042	1	159
g01132	1	160
g01437	1	161
g01084	1	162
g00377	1	163
g01229	1	164
g01024	1	165
g00179	1	166
g00603	1	167
g01053	1	168
g00421	1	169
g00415	1	170
g00693	1	171
g00308	1	172
g00166	1	173
g00947	1	174
g01035	1	175
g01331	1	176
g00082	1	177
g00217	1	178
g01138	1	179
g00832	1	180
g00921	1	181
g01196	1	182
g01518	1	183
g01558	1	184
g01370	1	185
g00925	1	186
g01221	1	187
g01103	1	188
g00277	1	189
g01063	1	190
g01387	1	191
g00367	1	192
g00107	1	193
g00531	1	194
g00858	1	195
g00106	1	196
g01137	1	197
g00680	1	198
g00131	1	199
g00334	1	200
g00039	1	201
g01106	1	202
g00315	1	203
g01066	1	204
g00543	1	205
g00237	1	206
g00190	1	207
g00010	1	208
g00399	1	209
g01361	1	210
g00152	1	211
g01000	1	212
g01376	1	213
g00630	1	214
g01385	1	215
g01425	1	216
g00017	1	217
g01097	1	218
g00086	1	219
g00635	1	220
g00774	1	221
g00161	1	222
g00368	1	223
g00163	1	224
g00199	1	225
g00939	1	226
g00388	1	227
g00083	1	228
g00502	1	229
g01323	1	230
g00817	1	231
g00748	1	232
g00393	1	233
g00031	1	234
g00560	1	235
g01336	1	236
g00159	1	237
g01456	1	238
g00365	1	239
g01514	1	240
g00236	1	241
g01600	1	242
g00021	1	243
g00118	1	244
g00149	1	245
g01401	1	246
g01161	1	247
g00498	1	248
g00588	1	249
g00251	1	250
g01353	1	251
g01245	1	252
g00279	1	253
g01122	1	254
g00398	1	255
g00655	1	256
g00379	1	257
